Element,Intensity,Wavelength,Wavelength in NIST,Notes
,651.5263157894736,607.9314463655124,,
,651.5263157894736,598.122074244733,,
,651.5207756232687,673.2414655616906,,
,651.5152354570637,751.3061182569373,,
,651.5152354570637,638.3651576112113,,
,651.5013850415512,663.1871813205311,,
,651.4986149584488,747.48684267017,,
,651.4986149584488,620.0233878118472,,
,651.4930747922438,663.0672511130505,,
,651.4903047091412,709.8852127619913,,
,651.4903047091412,708.0011387953523,,
,651.4903047091412,627.2047048470974,,
,651.4709141274238,719.8696499661845,,
,651.4653739612188,739.2478345225555,,
,651.4653739612188,709.2965975122427,,
,651.4598337950139,677.0613114056002,,
,651.4542936288088,715.7634568715939,,
,651.4515235457063,630.3633942716814,,
,651.4515235457063,619.048208867061,,
,651.4487534626039,735.4083530409869,,
,651.4432132963989,713.2963474219661,,
,651.437673130194,752.5777779328345,,
,651.437673130194,746.7917374828347,,
,651.4293628808864,626.840005700506,,
,651.4293628808864,600.0866596598864,,
,651.4265927977839,629.1489461286619,,
,651.4265927977839,600.4548688106187,,
,651.4238227146815,696.6659298659224,,
,651.4155124653739,661.3876460260236,,
,651.404432132964,633.5184258130951,,
,651.4016620498614,620.8763875505673,,
,651.398891966759,590.9891386786047,,
,651.393351800554,743.89317996833,,
,651.393351800554,597.3850061977167,,
,651.3905817174515,749.9180359709575,,
,651.3905817174515,664.1464232368187,,
,651.3878116343491,644.8944224396386,,
,651.376731301939,742.0361708277891,,
,651.376731301939,604.1343403317296,,
,651.3739612188366,740.0614488346321,,
,651.3711911357341,724.904695107032,,
,651.3711911357341,717.8760973428763,,
,651.3684210526316,732.145611832677,,
,651.3684210526316,695.8373483486663,,
,651.3684210526316,630.8490220469753,,
,651.365650969529,709.4143320472762,,
,651.3628808864266,602.9083794987167,,
,651.3601108033241,725.6064066571753,,
,651.3601108033241,598.490537010101,,
,651.3573407202216,719.1662339892346,,
,651.3518005540167,707.8833353948792,,
,651.3407202216066,714.1189996371774,,
,651.3407202216066,682.6612990151207,,
,651.3379501385042,697.4942326729309,,
,651.3379501385042,695.4821567072252,,
,651.3379501385042,598.3677213680277,,
,651.3351800554017,682.7803127788046,,
,651.3324099722992,745.9805128852743,,
,651.3324099722992,686.1104108037524,,
,651.3268698060942,741.5716831929285,,
,651.3240997229917,726.4248057178918,,
,651.3240997229917,662.107609811795,,
,651.3240997229917,651.7691146189447,,
,651.3213296398892,600.8230303657958,,
,651.3185595567867,604.5020251877958,,
,651.3130193905818,610.9899060948483,,
,651.3102493074792,734.8260569246373,,
,651.3074792243767,711.7678162533341,,
,651.3047091412742,707.6477113878373,,
,651.3047091412742,700.2138345606204,,
,651.3047091412742,674.4357829846194,,
,651.3047091412742,624.6507913463522,,
,651.2991689750693,701.7496667368846,,
,651.2991689750693,683.7322201885081,,
,651.2991689750693,660.3073264478307,,
,651.2963988919668,723.6176809491346,,
,651.2908587257617,740.7586034813088,,
,651.2880886426593,637.6387023582975,,
,651.2853185595568,749.5708822604167,,
,651.2742382271468,705.5260635896425,,
,651.2742382271468,645.1359411642385,,
,651.2714681440443,735.8740845794775,,
,651.2686980609418,746.6758659574147,,
,651.2686980609418,739.9452358342999,,
,651.2520775623269,740.4100525942567,,
,651.2520775623269,697.9674233613429,,
,651.2493074792244,661.8676440488931,,
,651.2493074792244,634.1247425527741,,
,651.2465373961219,747.7184971624321,,
,651.2465373961219,644.5321033203253,,
,651.2437673130194,718.931715722773,,
,651.2437673130194,661.9876297014724,,
,651.2437673130194,648.0324574008824,,
,651.2409972299168,741.6878139225016,,
,651.2409972299168,674.6745793532577,,
,651.2382271468144,658.1453425915222,,
,651.2382271468144,618.0726865940545,,
,651.2354570637119,646.4639027829232,,
,651.2326869806094,612.8233829962539,,
,651.2326869806094,611.8456780324289,,
,651.2299168975069,747.0234628263655,,
,651.2299168975069,736.223321755472,,
,651.2299168975069,689.910818812345,,
,651.2299168975069,643.8073174145808,,
,651.2188365650969,619.1701250161789,,
,651.213296398892,657.5444736371188,,
,651.2105263157895,617.584796789583,,
,651.202216066482,597.5078640648333,,
,651.202216066482,580.6273961070299,,
,651.1994459833795,741.8039387718366,,
,651.196675900277,597.999242764513,,
,651.1939058171745,673.1220030698555,,
,651.1911357340721,738.5502219007772,,
,651.1911357340721,734.7095801472764,,
,651.1883656509696,729.5788173551263,,
,651.1828254847645,612.7011885569032,,
,651.1772853185596,738.0850294785378,,
,651.1772853185596,733.0782912215368,,
,651.1717451523546,673.360922464202,,
,651.1662049861496,648.9972611806555,,
,651.1634349030471,746.5599885302258,,
,651.1606648199446,748.0659346025095,,
,651.1551246537396,593.696819152036,,
,651.1523545706372,603.2762234047005,,
,651.1495844875346,749.6866060788846,,
,651.1495844875346,734.2436145408864,,
,651.1495844875346,655.3802024382397,,
,651.1495844875346,622.8251125120747,,
,651.1468144044321,718.2280221570346,,
,651.1468144044321,689.6734629242727,,
,651.1468144044321,623.1903451734672,,
,651.1468144044321,622.216283815919,,
,651.1440443213296,747.3710065658778,,
,651.1440443213296,605.8497944118295,,
,651.1440443213296,601.0684449539295,,
,651.1274238227147,618.9262873534399,,
,651.1191135734072,705.0543342755614,,
,651.1191135734072,665.2251457077574,,
,651.1191135734072,645.2566923185536,,
,651.1163434903048,644.169734974133,,
,651.1163434903048,643.0823347094737,,
,651.1135734072022,719.9868657121469,,
,651.1052631578947,740.9909413590159,,
,651.1024930747923,638.8493522374928,,
,651.0941828254847,661.7476528545579,,
,651.0941828254847,625.9888521692739,,
,651.0941828254847,623.6772467115995,,
,651.0914127423823,735.2919055221134,,
,651.0914127423823,725.723338246131,,
,651.0914127423823,670.8511544194322,,
,651.0914127423823,628.055480567318,,
,651.0886426592798,623.4338067075918,,
,651.0831024930748,666.0638409692846,,
,651.0803324099722,722.5641470988757,,
,651.0720221606648,740.6424257278563,,
,651.0692520775623,646.3432063777154,,
,651.0692520775623,620.9982231720479,,
,651.0664819944599,687.8925725915508,,
,651.0581717451523,752.4622021342647,,
,651.0581717451523,613.3121073589799,,
,651.0498614958449,751.9998396769475,,
,651.0415512465374,658.7460733900798,,
,651.0415512465374,608.2986372122239,,
,651.0387811634349,743.6611362402261,,
,651.0360110803324,712.4734130370794,,
,651.0360110803324,704.5825133852422,,
,651.0332409972299,728.6447378850334,,
,651.027700831025,729.8122789510243,,
,651.0249307479224,708.8256019617095,,
,651.0221606648199,748.6448788404145,,
,651.0221606648199,713.7664689644913,,
,651.0193905817174,708.2367283877,,
,651.016620498615,720.8072138668916,,
,651.005540166205,744.4731862091725,,
,651.0027700831025,720.104075671004,,
,651.0027700831025,719.0489777475536,,
,651.0027700831025,708.7078387239801,,
,651,739.0153204555144,,
,650.9916897506926,748.9921744637921,,
,650.9916897506926,704.1106009507307,,
,650.9916897506926,673.5998194992505,,
,650.98891966759,713.4138864466964,,
,650.9861495844875,653.5752780893496,,
,650.9861495844875,645.3774380002111,,
,650.9861495844875,595.6644423188055,,
,650.983379501385,663.9066460553496,,
,650.9806094182826,624.1640621132431,,
,650.9750692520776,735.1754521505409,,
,650.9695290858725,752.6933478040993,,
,650.9667590027701,706.9407017540007,,
,650.9667590027701,628.6630154736602,,
,650.9584487534626,646.1017971363086,,
,650.9529085872576,610.2561793579002,,
,650.9529085872576,597.7535639694319,,
,650.9445983379501,742.8487977225169,,
,650.9445983379501,661.6276561189675,,
,650.9445983379501,658.2654998057044,,
,650.9445983379501,639.0914168759182,,
,650.9418282548477,713.8839849499553,,
,650.9362880886426,739.4803251107038,,
,650.9335180055401,721.1587047983538,,
,650.9307479224377,753.6176933311441,,
,650.9307479224377,719.2834844473148,,
,650.9307479224377,668.5782916382983,,
,650.9279778393352,728.7615182086064,,
,650.9279778393352,620.1452610269117,,
,650.9252077562327,742.5005643548052,,
,650.9252077562327,603.3988274408733,,
,650.9224376731302,718.8144479153935,,
,650.9224376731302,665.1053098718584,,
,650.9224376731302,660.5474362247854,,
,650.9196675900278,737.9687167099362,,
,650.9196675900278,659.1064455283712,,
,650.9168975069252,592.7125023983128,,
,650.9113573407202,727.943933653797,,
,650.9085872576177,696.54757813763,,
,650.9030470914128,714.471478451235,,
,650.9030470914128,660.4273841041817,,
,650.9030470914128,651.046302655298,,
,650.9030470914128,634.9733580574456,,
,650.9002770083102,670.3728242559446,,
,650.8975069252077,723.0324423685666,,
,650.8947368421053,663.546938657387,,
,650.8919667590028,653.816006299775,,
,650.8919667590028,619.9015092282734,,
,650.8891966759003,742.2683793567807,,
,650.8864265927978,670.2532277705542,,
,650.8836565096952,721.2758568586167,,
,650.8808864265928,715.5286036064463,,
,650.8781163434903,664.5060473732497,,
,650.8781163434903,624.894123639692,,
,650.8753462603878,651.2872619686215,,
,650.8753462603878,618.1946456451801,,
,650.8725761772853,732.0290006275037,,
,650.8698060941829,625.0157817038058,,
,650.8670360110804,743.0809238755995,,
,650.8670360110804,676.9420280204778,,
,650.8642659279778,617.0968212491932,,
,650.8642659279778,601.4365271531385,,
,650.8587257617728,604.9921973913542,,
,650.8531855955679,656.4625615662453,,
,650.8504155124654,709.1788572356684,,
,650.8476454293628,596.5248534313799,,
,650.8448753462604,729.6955510674077,,
,650.8448753462604,707.5298907822701,,
,650.8448753462604,672.7635820634152,,
,650.8421052631579,733.6610259523231,,
,650.8421052631579,606.4622044093912,,
,650.8393351800554,748.5291018113925,,
,650.8365650969529,721.6272782817234,,
,650.8337950138504,750.7278542195786,,
,650.8337950138504,693.7054315711956,,
,650.8337950138504,625.5023600648699,,
,650.831024930748,723.3836029212853,,
,650.831024930748,632.4267140061681,,
,650.8282548476454,734.9425278513022,,
,650.8254847645429,715.293727268985,,
,650.8227146814404,666.9022638260469,,
,650.819944598338,710.2383129873165,,
,650.8171745152355,750.3808247616324,,
,630.6481994459833,309.87930885177883,,
,630.6149584487534,312.41358176154273,,
,630.7451523545707,321.87042842902036,,
,634.5373961218836,447.19967663060254,,
,640.0027700831025,477.4646925127244,,
,637.5734072022161,467.49108257430805,,
,638.601108033241,477.0816302376986,,
,630.4515235457063,379.60375441534376,,
,634.3240997229917,452.60507287197714,,
,632.3518005540167,439.85058833368447,,
,630.5650969529086,388.12002200185736,,
,633.1578947368421,439.7215218394203,,
,650.6509695290858,625.6239911787845,,
,649.7313019390582,721.744407168529,,
,648.3102493074792,636.5486522376262,,
,650.202216066482,724.6707447865599,,
,649.2659279778393,576.1753831808053,,
,650.6675900277008,618.8043604758158,,
,650.6897506925208,601.3138383784687,,
,649.6731301939058,648.6355009108181,,
,649.5927977839335,730.3958309216123,,
,650.3518005540167,628.2985107380287,,
,650.601108033241,707.412064442673,,
,650.5817174515236,710.7090328477659,,
,649.5096952908588,631.6986622311657,,
,649.9695290858725,712.1206405362163,,
,649.6842105263158,636.0640441438703,,
,648.6121883656509,579.6386423500771,,
,650.7534626038781,719.7524284336172,,
,649.7008310249307,645.8603659902519,,
,649.6759002770083,723.5006448362735,,
,647.5872576177285,579.1441405649905,,
,650.7396121883656,741.9200577404326,,
,649.6897506925208,735.5247947066607,,
,649.5290858725762,663.7867491389625,,
,649.213296398892,631.9413678278181,,
,650.2991689750693,629.6347902866613,,
,649.365650969529,742.1522780334054,,
,650.6703601108034,710.5913615027254,,
,650.4847645429363,743.3130264836952,,
,649.8171745152355,624.2857525010721,,
,650.382271468144,718.1107196645755,,
,650.0387811634349,746.9076031059852,,
,650.4238227146815,631.577301307723,,
,650.1634349030471,647.9118322443705,,
,649.5484764542937,732.728580260835,,
,650.0831024930748,732.611998256567,,
,650.3905817174515,711.2973033497171,,
,649.8421052631579,744.9370851442558,,
,649.4127423822715,652.1304463616314,,
,650.7285318559557,296.91788,,
,650.0193905817174,736.1069152195108,,
,650.4182825484764,644.2905298916826,,
,647.7174515235457,634.2459896229373,,
,650.786703601108,709.0611112180543,,
,650.606648199446,670.7315802462728,,
,650.2659279778393,730.6292108916698,,
,649.6481994459833,630.9704154593691,,
,648.5734072022161,722.9153772500781,,
,650.0470914127424,721.3930031262666,,
,649.5567867036011,582.1099017287239,,
,650.7063711911358,708.354514578573,,
,650.7313019390582,745.8646000579876,,
,650.404432132964,625.8672372314873,,
,650.2493074792244,654.5380587180326,,
,649.9972299168975,649.2384072538166,,
,650.7950138504156,621.6073206817138,,
,648.7451523545707,579.0205021130381,,
,650.6426592797784,645.0151845377666,,
,649.3601108033241,737.5034069983833,,
,649.8753462603878,739.5965615989415,,
,648.4487534626039,582.6039034707765,,
,648.4792243767313,718.6971743259154,,
,650.3628808864266,660.0671945298894,,
,650.2659279778393,721.041546945978,,
,650.1274238227147,592.9586131378585,,
,650.3185595567867,730.8625675310458,,
,649.7091412742383,731.5624974250278,,
,648.9390581717452,725.2555770254727,,
,650.185595567867,724.3197757535985,,
,650.6675900277008,719.6352011149459,,
,650.1163434903048,625.1374343788813,,
,650.7257617728532,732.8451564234196,,
,650.7340720221607,643.9281287350815,,
,648.9030470914128,658.3856514931518,,
,650.2714681440443,697.3759207709031,,
,650.4432132963989,643.4448506551879,,
,650.4542936288088,731.9123835836513,,
,649.4238227146815,628.176998353702,,
,649.6481994459833,646.7052791598442,,
,648.5207756232687,730.7458921279434,,
,650.1606648199446,736.9216379629171,,
,648.0387811634349,647.308624216728,,
,650.6675900277008,736.4561172567799,,
,650.2299168975069,625.2590816644174,,
,649.9002770083102,638.4862144352088,,
,649.6648199445983,745.748681332437,,
,650.2797783933518,610.867631631077,,
,648.8476454293628,632.3053855897018,,
,648.606648199446,580.8745324784808,,
,650.6537396121884,744.2412013860962,,
,650.376731301939,643.5656783741334,,
,650.4321329639889,654.2973966181222,,
,650.3351800554017,732.2622171986708,,
,650.5872576177285,721.5101436008025,,
,650.617728531856,623.3120786315437,,
,649.3490304709142,633.6397000112105,,
,650.3157894736842,629.7562378072492,,
,649.7091412742383,721.8615302607185,,
,648.4432132963989,632.6693545798548,,
,650.0470914127424,728.8782927075202,,
,649.4515235457063,730.2791321888297,,
,649.5512465373961,723.1495016869312,,
,649.3185595567867,638.9703872800155,,
,648.185595567867,584.3322521679204,,
,650.2631578947369,644.6528818304174,,
,650.1717451523546,737.038003491431,,
,650.7645429362881,713.6489472184597,,
,650.3878116343491,620.6327001920645,,
,649.0941828254847,648.2736912608834,,
,649.5540166204986,728.2943619713677,,
,650.2908587257617,628.5415192985085,,
,650.8171745152355,737.619743220842,,
,649.4653739612188,629.513337358008,,
,650.5872576177285,599.8411604574327,,
,648.6980609418282,576.2991411353081,,
,649.3268698060942,655.0193167792985,,
,650.1108033240997,725.0216615553153,,
,650.3019390581718,649.1178369615762,,
,648.6703601108034,567.6235784720425,,
,648.3490304709142,575.6802994702562,,
,648.7479224376731,728.527951737302,,
,648.9224376731302,654.4177304234332,,
,647.9639889196676,582.3569130293304,,
,648.7008310249307,580.0094640510126,,
,647.4016620498614,502.0170410607495,,
,648.1717451523546,637.5176074359971,,
,648.7839335180056,580.9980928512839,,
,650.2770083102494,630.4848093333613,,
,647.9473684210526,567.3753332611477,,
,648.8670360110804,655.1396175128285,,
,650.6925207756233,617.9507221824315,,
,649.5706371191136,728.177558354166,,
,650.224376731302,747.1393166434748,,
,649.786703601108,722.4470587848982,,
,649.3324099722992,584.20883262149,,
,649.7506925207756,732.3788167249842,,
,650.6869806094182,717.1720917195781,,
,649.0858725761773,646.2225044953436,,
,650.2437673130194,731.445857031467,,
,649.8781163434903,649.7206335259609,,
,650.0775623268698,631.4559349682031,,
,649.786703601108,637.3965070730849,,
,650.1828254847645,668.9372984722307,,
,650.4958448753463,654.1770573026002,,
,650.1745152354571,726.074098141153,,
,650.814404432133,717.0547372332982,,
,648.8365650969529,622.5815971701842,,
,650.2354570637119,582.2334099861719,,
,649.9972299168975,627.3262604338597,,
,650.1551246537396,652.010007947933,,
,649.8698060941829,730.1624276248789,,
,648.9667590027701,653.3345278500973,,
,650.2770083102494,645.4981782087104,,
,647.8337950138504,579.7622547881643,,
,649.5096952908588,627.4478106220702,,
,647.6592797783934,512.5199851410905,,
,649.2797783933518,656.9434665894585,,
,650.7146814404432,724.7877228506134,,
,650.213296398892,652.9733611959306,,
,649.7506925207756,728.9950613812747,,
,650.5567867036011,584.0854078527587,,
,649.7146814404432,732.4954104111164,,
,650.2382271468144,711.0620123955897,,
,648.8975069252077,581.8628695729623,,
,649.6371191135734,649.3589720568762,,
,649.8642659279778,731.2125587363196,,
,650.1191135734072,733.4279495935702,,
,650.7617728531856,624.0423663398806,,
,649.0360110803324,635.2157707668475,,
,650.7091412742383,729.2285812513014,,
,650.786703601108,744.8211192506203,,
,648.7396121883656,581.1216480148051,,
,649.4293628808864,632.5480370030527,,
,650.0720221606648,734.3601147160244,,
,650.601108033241,728.0607489148089,,
,650.3434903047091,636.3063590619577,,
,649.7617728531856,662.5874748205048,,
,649.595567867036,652.6121449994356,,
,650.0415512465374,727.5934529458406,,
,650.3462603878116,716.7026391289359,,
,649.2853185595568,582.9743500132566,,
,650.3628808864266,647.4292767865986,,
,649.437673130194,733.5444906955407,,
,650.2216066481994,710.9443582946988,,
,650.6759002770083,717.5241205258843,,
,650.0221606648199,637.2754012700613,,
,650.4681440443213,611.1121752271631,,
,649.6121883656509,634.6096982688678,,
,649.8088642659279,738.3176374210925,,
,648.6897506925208,576.4228938995557,,
,650.8171745152355,729.1118242293687,,
,650.2686980609418,645.6189129435509,,
,649.9473684210526,644.7736548703554,,
,649.4182825484764,637.1542900274275,,
,650.7894736842105,624.4074375028673,,
,649.4542936288088,726.6585816966618,,
,650.1523545706372,726.1910064805427,,
,649.7119113573407,619.6577359576014,,
,650.4265927977839,714.588959862778,,
,650.5346260387812,656.7030251183022,,
,650.0304709141275,737.852398077119,,
,650.3019390581718,601.9272293228037,,
,649.3795013850415,745.2849474576107,,
,650.2603878116344,654.7786987730933,,
,650.8088642659279,624.5291171181275,,
,649.5678670360111,731.0959008357347,,
,650.5872576177285,664.38617821321,,
,650.1717451523546,646.946633622101,,
,650.0304709141275,627.9339573793781,,
,649.797783933518,627.6908948008323,,
,650.5207756232687,654.6583815014194,,
,650.786703601108,605.7272964790351,,
,650.409972299169,576.5466414730473,,
,648.2382271468144,578.649555551558,,
,649.3462603878116,651.6486597046562,,
,650.7839335180056,672.883061320217,,
,650.7368421052631,720.6900386411821,,
,650.5013850415512,639.3334597258589,,
,649.9085872576177,723.7347112593684,,
,648.7174515235457,581.7393456756502,,
,650.5927977839335,597.6307166555717,,
,650.6315789473684,710.4736844106366,,
,650.0138504155125,720.5728576253633,,
,650.2825484764543,628.7845062447522,,
,650.4653739612188,658.8662029655821,,
,650.1412742382272,638.7283117488502,,
,649.9612188365651,737.2707169673292,,
,650.3047091412742,715.9982870604224,,
,650.7811634349031,661.5076538426225,,
,649.1329639889196,636.4275083678448,,
,649.9390581717452,726.307909006289,,
,650.2271468144045,583.8385426503966,,
,650.7229916897506,733.7775553634165,,
,649.3268698060942,633.8822321331731,,
,650.3074792243767,626.7184285245429,,
,649.4293628808864,722.2128647645826,,
,649.4709141274238,631.0918034581892,,
,649.7950138504156,634.0034900560194,,
,649.7700831024931,745.6327567091232,,
,650.1911357340721,642.9614851329454,,
,650.01108033241,630.7276232215089,,
,649.0886426592798,621.8509220639561,,
,650.7036011080332,676.1068874169777,,
,649.0526315789474,711.4149402019522,,
,649.3850415512466,648.7560931547757,,
,650.1468144044321,635.9428785326712,,
,650.0443213296398,718.5798949548398,,
,650.3407202216066,687.0610552132856,,
,649.8808864265928,653.695644948416,,
,649.98891966759,721.978647557791,,
,648.7146814404432,634.3672312660076,,
,649.6398891966759,734.1271085175558,,
,647.9639889196676,578.1548873418254,,
,648.8670360110804,628.9059916112836,,
,650.5180055401662,605.48228468417,,
,649.8060941828255,736.6888893272635,,
,649.6897506925208,715.4111683215044,,
,650.3628808864266,635.4581617518563,,
,650.3213296398892,638.6072658145886,,
,649.8753462603878,622.9468621132321,,
,649.4736842105264,649.4795313702538,,
,650.7950138504156,616.9748139716139,,
,650.1246537396122,665.944044034332,,
,650.0138504155125,723.2665552046708,,
,650.2105263157895,713.5314197123612,,
,650.6703601108034,660.9075593671048,,
,650.1495844875346,652.4917285935344,,
,649.9141274238227,733.1948498560674,,
,650.3490304709142,583.9619778622274,,
,649.9224376731302,626.9615774799198,,
,648.5540166204986,522.1073292018718,,
,649.8642659279778,648.514903180183,,
,650.0831024930748,720.4556708199353,,
,650.590027700831,717.2894404307693,,
,650.1828254847645,730.5125238227259,,
,650.0526315789474,711.6501966542614,,
,650.1495844875346,722.095759059246,,
,649.016620498615,722.3299646733002,,
,649.1495844875346,649.600085193449,,
,650.2825484764543,725.9571839886205,,
,650.1108033240997,663.6668466728081,,
,647.5069252077562,528.9019473047522,,
,647.9390581717452,578.5258962975262,,
,649.5595567867036,658.6259382858403,,
,647.6454293628809,579.2677738151714,,
,650.775623268698,627.5693554112279,,
,648.578947368421,571.5926946908058,,
,648.7174515235457,634.730923627656,,
,647.9778393351801,577.6601359678382,,
,647.8476454293628,631.820017738031,,
,650.6786703601108,583.221288289276,,
,650.3324099722992,657.6646584774628,,
,650.0969529085872,584.455666491549,,
,649.5540166204986,658.0251798511064,,
,647.7008310249307,568.6163530673534,,
,650.3379501385042,672.285609168006,,
,649.6814404432133,596.4019533712658,,
,649.0415512465374,622.0945019421192,,
,650.6980609418282,611.356697495421,,
,649.0027700831025,583.5916565648396,,
,650.814404432133,707.7655262588737,,
,649.2326869806094,629.0274715727537,,
,648.3711911357341,576.051620036548,,
,649.1357340720222,583.0978217601634,,
,650.2825484764543,648.8766799115549,,
,647.9390581717452,579.39140186308,,
,650.7839335180056,742.9648637419313,,
,650.1108033240997,653.0937555860238,,
,649.8088642659279,583.715102217767,,
,650.5429362880886,709.5320608402687,,
,650.5373961218836,731.6791319819127,,
,649.9362880886426,727.2429198610178,,
,649.8642659279778,647.6705654808283,,
,649.1080332409972,580.2566524927544,,
,650.0581717451523,714.9413695109681,,
,650.7479224376731,657.3040873857404,,
,650.786703601108,601.804561720741,,
,649.0720221606648,658.5057976533641,,
,648.7839335180056,629.2704152785076,,
,649.8282548476454,738.7827829135863,,
,649.8781163434903,745.0530451436331,,
,650.5678670360111,657.9050115849574,,
,649.027700831025,577.1653014616419,,
,650.6675900277008,616.7307833489821,,
,649.972299168975,734.5930975197201,,
,648.803324099723,629.3918790217898,,
,650.4349030470914,711.1796607474296,,
,650.7423822714682,742.384474797414,,
,649.365650969529,740.177655961736,,
,649.5401662049861,582.7273908680623,,
,650.5207756232687,666.5429731112786,,
,648.5983379501386,720.3384782253987,,
,650.8060941828255,751.8842342493624,,
,649.7036011080332,726.7754609628282,,
,650.5650969529086,720.2212798422548,,
,650.8116343490304,646.5845937104664,,
,650.2936288088642,725.3725260463455,,
,649.0747922437673,731.3292108017306,,
,648.803324099723,582.4804108576989,,
,649.6454293628809,738.6665053407916,,
,648.8088642659279,577.7838316062313,,
,649.8864265927978,645.7396422042316,,
,648.9390581717452,579.5150247082154,,
,650.6786703601108,710.8266984452572,,
,648.8088642659279,578.2785621921593,,
,650.5817174515236,634.4884674814846,,
,649.9667590027701,717.6414519088064,,
,649.6786703601108,734.4766090424692,,
,649.2465373961219,628.4200177197978,,
,649.1828254847645,632.1840517541541,,
,649.9639889196676,623.0686063338633,,
,648.8753462603878,624.7724601870407,,
,650.6426592797784,622.3380603121972,,
,649.803324099723,648.3942999633713,,
,649.7285318559557,582.850873049056,,
,650.3684210526316,636.7909236668702,,
,650.1163434903048,610.7453518363501,,
,648.8642659279778,651.1667850605559,,
,647.803324099723,568.8644951340855,,
,650.0554016620499,714.0014951743508,,
,650.0637119113574,735.0589929267703,,
,650.4293628808864,594.6807992109884,,
,649.8864265927978,737.1543631597352,,
,647.5595567867036,580.1330608747721,,
,650.7008310249307,727.7102856688122,,
,650.4016620498614,659.226558514657,,
,650.1495844875346,739.1315804236461,,
,648.0692520775623,523.8702924608135,,
,650.005540166205,661.1476137740675,,
,649.7617728531856,649.9617137169324,,
,649.1828254847645,578.7732096058212,,
,649.6509695290858,726.8923344128476,,
,650.6786703601108,597.8764060059125,,
,647.8614958448753,636.6697906708016,,
,650.6703601108034,656.3423215111304,,
,649.994459833795,631.2131860429355,,
,650.5927977839335,745.1689992482517,,
,648.0803324099722,574.3183913731226,,
,650.5983379501386,720.9243833019904,,
,649.4072022160665,715.8808748507984,,
,649.0858725761773,577.9075220483608,,
,650.5429362880886,743.1969781230212,,
,650.5069252077562,738.2013363824235,,
,648.5678670360111,578.0312072937257,,
,650.7590027700832,738.899054618661,,
,650.1994459833795,739.7127922159539,,
,650.185595567867,735.6412305186344,,
,647.5983379501386,521.6034463274741,,
,649.4404432132964,728.4111597659135,,
,649.0747922437673,747.6026728691882,,
,650.3518005540167,737.3870649137122,,
,650.404432132964,717.9934113930226,,
,650.3268698060942,639.2124410246995,,
,650.5927977839335,657.0636790434469,,
,650.4265927977839,716.58526154731,,
,649.9196675900278,724.5537609153725,,
,648.2908587257617,514.0356769469253,,
,648.7257617728532,577.5364351336818,,
,650.7008310249307,714.7064355102482,,
,649.6288088642659,651.5281992911722,,
,649.3878116343491,631.334563213107,,
,649.5817174515236,718.4626098026673,,
,649.9168975069252,637.0331733456837,,
,649.8282548476454,658.986327011846,,
,650.3961218836565,662.7074272120332,,
,650.6481994459833,708.1189364597928,,
,649.5540166204986,647.0673026339784,,
,648.3573407202216,576.6703838552825,,
,650.0581717451523,725.1386221949625,,
,650.5595567867036,722.6812296147318,,
,649.831024930748,660.7875238567475,,
,650.2382271468144,730.0457172302607,,
,649.9445983379501,717.7587775146374,,
,648.421052631579,580.7509668968958,,
,650.6869806094182,662.9473153588069,,
,649.0969529085872,648.1530770732202,,
,650.3739612188366,719.5179680106712,,
,650.7368421052631,634.8521435573489,,
,650.0193905817174,654.8990105325531,,
,650.1745152354571,635.3369689751514,,
,650.4570637119114,653.9363621429259,,
,650.1108033240997,727.3597700414426,,
,650.3240997229917,625.7456169011573,,
,650.7313019390582,736.3397224347286,,
,649.4986149584488,632.7906667360733,,
,648.4598337950139,580.503820109384,,
,650.1606648199446,642.8406300932731,,
,648.5180055401662,630.6062189834707,,
,650.6094182825485,729.4620778146812,,
,648.7091412742383,647.5499238747989,,
,650.1772853185596,649.841176367289,,
,647.7479224376731,578.8968584598147,,
,648.8531855955679,647.7912016041855,,
,647.8365650969529,522.3592408033998,,
,649.5013850415512,727.1260638624432,,
,649.9556786703602,726.5416966148495,,
,647.5235457063712,583.3447496000932,,
,650.1218836565097,655.2599127326424,,
,650.2465373961219,736.8052665746944,,
,648.5844875346261,655.5004866291197,,
,650.4432132963989,581.986388257487,,
,650.4958448753463,607.6866258721775,,
,650.0664819944599,716.8200109374766,,
,649.6315789473684,733.8940789283203,,
,650.0720221606648,739.3640827517415,,
,649.7036011080332,645.9810843011112,,
,647.590027700831,570.6009114331004,,
,647.4653739612188,573.8229965627103,,
,649.5540166204986,623.5555294011104,,
,649.6121883656509,740.874775358529,,
,650.3545706371191,741.107101482269,,
,650.7008310249307,661.0275893397115,,
,650.6149584487534,664.6259109805176,,
,649.0692520775623,654.0567124773678,,
,650.3905817174515,662.2275843793605,,
,648.9030470914128,633.7609687847366,,
,649.3573407202216,729.3453324465726,,
,650.5595567867036,752.3466204088904,,
,649.4930747922438,727.4766144032171,,
,649.3961218836565,575.061328111413,,
,648.994459833795,581.368742711997,,
,649.4542936288088,647.1879661656876,,
,649.6094182825485,661.2676326696719,,
,649.2548476454293,716.3504890668042,,
,648.5124653739612,575.3089322141996,,
,650.0692520775623,652.3713066849326,,
,650.5013850415512,662.4675168842158,,
,649.8282548476454,414.3353543493237,,
,650.1662049861496,734.0105966465336,,
,647.7700831024931,635.8217074873696,,
,649.4736842105264,636.185204320466,,
,650.3213296398892,727.0092020462195,,
,649.3268698060942,583.4682056921146,,
